alarm_id,incident_description,network_region,technology_type,severity,outage_duration,device_vendor,resolution_notes,timestamp,service_impact
ALM_000464,4G network in Central India experiencing medium severity incident: Load balancer malfunction. Service affected: SMS delivery delays. Device vendor: Nokia.,Central India,4G,medium,9,Nokia,"Incident resolved by performing: Reboot network controller, Check RF parameters configuration. Root cause verified and preventive measures implemented.",2023-03-11 13:58:00,SMS delivery delays
ALM_000465,GSM network in East India experiencing medium severity incident: Unknown cause. Service affected: Video streaming buffering. Device vendor: Cisco.,East India,GSM,medium,14,Cisco,"Incident resolved by performing: Check RF parameters configuration, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-01-16 10:56:00,Video streaming buffering
ALM_000466,LTE network in Central India experiencing high severity incident: Unknown cause. Service affected: Voice call failures. Device vendor: Nokia.,Central India,LTE,high,102,Nokia,"Incident resolved by performing: Verify power supply specifications, Check spectrum analyzer readings, Check RF parameters configuration. Root cause verified and preventive measures implemented.",2023-01-14 19:39:00,Voice call failures
ALM_000467,Microwave network in East India experiencing low severity incident: Modulation quality degradation. Service affected: IoT data transmission failures. Device vendor: Nokia.,East India,Microwave,low,16,Nokia,"Incident resolved by performing: Check RF parameters configuration, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-09-15 19:30:00,IoT data transmission failures
ALM_000468,5G network in West India experiencing high severity incident: Software bug in RAN controller. Service affected: Video streaming buffering. Device vendor: Nokia.,West India,5G,high,111,Nokia,"Incident resolved by performing: Check RF parameters configuration, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-04-26 01:26:00,Video streaming buffering
ALM_000469,LTE network in South India experiencing low severity incident: Unknown cause. Service affected: Voice call failures. Device vendor: Cisco.,South India,LTE,low,25,Cisco,"Incident resolved by performing: Validate antenna alignment, Reboot network controller, Perform traffic engineering reroute, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-11-12 15:44:00,Voice call failures
ALM_000470,Fiber network in North India experiencing critical severity incident: Optical amplifier malfunction. Service affected: IoT data transmission failures. Device vendor: Juniper.,North India,Fiber,critical,145,Juniper,"Incident resolved by performing: Inspect optical fiber continuity, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-10-20 19:34:00,IoT data transmission failures
ALM_000471,5G network in West India experiencing critical severity incident: Backhaul link congestion. Service affected: Emergency call drops. Device vendor: Juniper.,West India,5G,critical,78,Juniper,"Incident resolved by performing: Validate antenna alignment, Clear processor memory cache, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-10-03 12:47:00,Emergency call drops
ALM_000472,LTE network in Central India experiencing low severity incident: Unknown cause. Service affected: IoT data transmission failures. Device vendor: Nokia.,Central India,LTE,low,27,Nokia,"Incident resolved by performing: Review recent configuration changes, Verify power supply specifications. Root cause verified and preventive measures implemented.",2023-08-25 05:27:00,IoT data transmission failures
ALM_000473,Microwave network in South India experiencing low severity incident: Frequency offset error. Service affected: IoT data transmission failures. Device vendor: Cisco.,South India,Microwave,low,11,Cisco,"Incident resolved by performing: Check RF parameters configuration, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-04-03 18:57:00,IoT data transmission failures
ALM_000474,4G network in North India experiencing medium severity incident: DNS resolution timeout. Service affected: Data session timeouts. Device vendor: Huawei.,North India,4G,medium,49,Huawei,"Incident resolved by performing: Verify power supply specifications, Perform traffic engineering reroute, Review recent configuration changes, Reboot network controller. Root cause verified and preventive measures implemented.",2023-10-30 22:57:00,Data session timeouts
ALM_000475,5G network in West India experiencing info severity incident: Backhaul link congestion. Service affected: Data session timeouts. Device vendor: Samsung.,West India,5G,info,20,Samsung,"Incident resolved by performing: Review recent configuration changes, Validate antenna alignment, Power cycle base station. Root cause verified and preventive measures implemented.",2023-08-19 20:23:00,Data session timeouts
ALM_000476,Microwave network in South India experiencing high severity incident: RF interference from co-channel source. Service affected: Voice call failures. Device vendor: Nokia.,South India,Microwave,high,113,Nokia,"Incident resolved by performing: Clear processor memory cache, Perform traffic engineering reroute, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-03-29 10:36:00,Voice call failures
ALM_000477,5G network in South India experiencing info severity incident: Power supply failure in base station. Service affected: Emergency call drops. Device vendor: Ericsson.,South India,5G,info,25,Ericsson,"Incident resolved by performing: Check spectrum analyzer readings, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-05-28 20:11:00,Emergency call drops
ALM_000478,5G network in West India experiencing high severity incident: Backhaul link congestion. Service affected: IoT data transmission failures. Device vendor: Nokia.,West India,5G,high,90,Nokia,"Incident resolved by performing: Validate antenna alignment, Check spectrum analyzer readings, Verify power supply specifications. Root cause verified and preventive measures implemented.",2023-09-13 17:51:00,IoT data transmission failures
ALM_000479,4G network in East India experiencing info severity incident: Gateway processor failure. Service affected: Video streaming buffering. Device vendor: Juniper.,East India,4G,info,27,Juniper,"Incident resolved by performing: Check RF parameters configuration, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-11-04 19:00:00,Video streaming buffering
ALM_000480,5G network in North India experiencing info severity incident: Power supply failure in base station. Service affected: Emergency call drops. Device vendor: Samsung.,North India,5G,info,27,Samsung,"Incident resolved by performing: Verify power supply specifications, Power cycle base station, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-01-29 20:22:00,Emergency call drops
